0.40 1.0000     -0.54199 2s4s   1 
0.41 1.0000     -0.54199 2s4s   1 
0.42 1.0000     -0.54199 2s4s   1 
0.43 1.0000     -0.54199 2s4s   1 
0.44 1.0000     -0.54199 2s4s   1 
0.45 0.9999     -0.54199 2s4s   1 
0.46 0.9999     -0.52515 2s5s   1 
0.47 1.0000     -0.52515 2s5s   1 
0.48 1.0000     -0.52515 2s5s   1 
0.49 1.0000     -0.52515 2s5s   1 
0.50 1.0000     -0.52515 2s5s   1 
0.51 1.0000     -0.52515 2s5s   1 
0.52 1.0000     -0.52515 2s5s   1 
0.53 1.0000     -0.52515 2s5s   1 
0.54 0.9978     -0.52514 2s5s   1 
0.55 1.0000     -0.51676 2s6s   1 
0.56 1.0000     -0.51676 2s6s   1 
0.57 1.0000     -0.51676 2s6s   1 
0.58 1.0000     -0.51676 2s6s   1 
0.59 1.0000     -0.51676 2s6s   1 
0.60 1.0000     -0.51676 2s6s   1 
0.61 1.0000     -0.51676 2s6s   1 
0.62 1.0000     -0.51676 2s6s   1 
0.63 0.9998     -0.51195 2s7s   1 
0.64 1.0000     -0.51194 2s7s   1 
0.65 1.0000     -0.51194 2s7s   1 
